Player,Hands,VPIP,PFR,3Bet,Postflop_Agg,WTSD,W$SD,WinRate
a0MR/lzt3LaT7ZBITSTfew,17,23.52941176470588,0.0,0.0,16.666666666666664,66.66666666666666,50.0,29.41176470588235
JVz9sxgKHPcTELA0ZcvXxQ,23,39.130434782608695,21.73913043478261,0.0,11.11111111111111,50.0,0.0,-102.82608695652173
TiIZzdoB4G68QIRlf2vUrQ,109,50.45871559633027,9.174311926605505,1.834862385321101,29.591836734693878,57.446808510638306,70.37037037037037,40.504587155963314
ebkJWWgIRi5IZnoKWk/H1Q,195,36.41025641025641,24.615384615384617,1.0256410256410255,23.387096774193548,60.60606060606061,77.5,114.52307692307693
vegrtAAlLWP90Q2mjUEaVA,215,20.46511627906977,6.511627906976744,0.9302325581395349,41.55844155844156,47.72727272727273,90.47619047619048,119.24883720930232
nstUS7JVxtRI4rEfziQnRw,29,37.93103448275862,13.793103448275861,0.0,11.11111111111111,75.0,50.0,-152.89655172413794
T2ajzRHKw9rbcdn8+iwiCw,9,44.44444444444444,22.22222222222222,0.0,25.0,66.66666666666666,50.0,66.66666666666667
bXfPLTrkNbaf0hIiTkE4Bw,6,66.66666666666666,0.0,0.0,33.33333333333333,75.0,33.33333333333333,-2159.0000000000005
UUZLGIYvajc7TdZla2bLDw,134,50.74626865671642,14.17910447761194,0.0,31.851851851851855,50.79365079365079,84.375,-5.093283582089544
9raqmGvdLyCB0Ty7auQOSQ,177,35.59322033898305,12.429378531073446,2.824858757062147,48.93617021276596,50.0,68.96551724137932,-82.88700564971751
f7RIFJUAtMWCb1loGcleJQ,57,31.57894736842105,12.280701754385964,0.0,39.39393939393939,50.0,71.42857142857143,124.38596491228071
RkEkE0WBsi7nO4Pc5aJfnQ,6,33.33333333333333,16.666666666666664,0.0,33.33333333333333,100.0,100.0,212.5
EBzoIIQcxoQX2Dv8DaqZ5Q,20,50.0,10.0,10.0,26.31578947368421,33.33333333333333,66.66666666666666,-317.5
s3hhgcrEGxlDqtTTdfmneA,86,62.7906976744186,18.6046511627907,0.0,39.473684210526315,46.666666666666664,85.71428571428571,99.12790697674419
EMGqsvt9nffK9AY90bLknQ,71,18.30985915492958,11.267605633802818,0.0,39.285714285714285,56.25,77.77777777777779,-4.577464788732394
QbTU7nMouAm+QjQB/hEXSA,78,25.64102564102564,3.8461538461538463,0.0,21.428571428571427,47.82608695652174,54.54545454545454,-34.80769230769231
ae9uB4I5lgiYbxbmjYm+5A,462,23.809523809523807,9.740259740259742,0.21645021645021645,31.313131313131315,51.92307692307693,75.92592592592592,-52.54761904761905
tUKQYw4MHJ4Iqw+CKv5hRw,972,25.0,6.893004115226338,0.102880658436214,39.577039274924466,48.26086956521739,92.7927927927928,46.54629629629629
7BGWhKH6Z59bJX8yrnWcQg,31,32.25806451612903,9.67741935483871,0.0,66.66666666666666,44.44444444444444,75.0,-144.67741935483872
Ir5ondonH45KZUPlsjjOZg,364,23.626373626373624,6.318681318681318,0.0,31.386861313868614,43.373493975903614,77.77777777777779,25.947802197802194
35UCvV7ePH+Zcd1/lTlXbA,72,15.277777777777779,2.7777777777777777,1.3888888888888888,17.391304347826086,28.57142857142857,75.0,-50.34722222222222
